credit_score,monthly_income,age,existing_emis,employment_type,loan_amount,property_owned,annual_income,dti_ratio,income_to_loan_ratio,approved
622,51973,47,9184,0,2000000,0,623676,0.1767,0.3118,0
795,42787,33,1300,0,1900000,0,513444,0.0304,0.2702,1
687,72365,33,26674,0,4600000,1,868380,0.3686,0.1888,0
697,37348,38,9045,0,600000,0,448176,0.2422,0.747,1
625,137456,32,60064,1,6900000,0,1649472,0.437,0.2391,0
664,22611,43,9588,0,1300000,0,271332,0.424,0.2087,0
629,104009,54,46736,1,3700000,1,1248108,0.4493,0.3373,0
686,30979,56,1411,0,1500000,1,371748,0.0455,0.2478,1
836,16687,35,4554,0,1000000,0,200244,0.2729,0.2002,0
590,56541,38,10370,0,2300000,1,678492,0.1834,0.295,0
570,42076,50,10085,2,1300000,0,504912,0.2397,0.3884,0
817,25190,33,3500,1,1700000,0,302280,0.1389,0.1778,0
683,17875,41,386,4,1400000,0,214500,0.0216,0.1532,0
646,48775,23,15534,2,1100000,0,585300,0.3185,0.5321,0
783,88036,31,38262,0,6600000,0,1056432,0.4346,0.1601,1
651,69631,46,16681,0,3300000,1,835572,0.2396,0.2532,1
846,50717,27,7521,1,2000000,1,608604,0.1483,0.3043,1
754,65336,33,27586,1,4900000,0,784032,0.4222,0.16,1
660,48226,21,7913,0,3700000,0,578712,0.1641,0.1564,0
850,20788,55,8555,0,500000,1,249456,0.4115,0.4989,1
651,20899,47,8047,0,700000,0,250788,0.385,0.3583,0
759,43394,36,10324,0,3100000,1,520728,0.2379,0.168,1
723,44516,40,13559,3,1900000,1,534192,0.3046,0.2812,0
804,81682,38,25741,1,2300000,1,980184,0.3151,0.4262,1
824,77217,48,22276,0,6200000,0,926604,0.2885,0.1495,1
702,70479,29,5098,0,1600000,1,845748,0.0723,0.5286,1
639,41432,42,12916,1,2200000,0,497184,0.3117,0.226,0
736,21409,45,31,1,800000,0,256908,0.0014,0.3211,1
645,62770,47,20056,0,2500000,0,753240,0.3195,0.3013,0
850,67178,21,16772,1,900000,1,806136,0.2497,0.8957,1
710,11694,29,1366,1,300000,0,140328,0.1168,0.4678,0
670,29714,24,10747,0,500000,0,356568,0.3617,0.7131,0
714,32382,36,5905,3,2000000,0,388584,0.1824,0.1943,0
592,52628,21,11504,0,3100000,0,631536,0.2186,0.2037,0
622,30272,21,376,0,2000000,0,363264,0.0124,0.1816,0
796,47911,56,8652,0,2900000,1,574932,0.1806,0.1983,1
647,43203,41,3253,0,600000,0,518436,0.0753,0.8641,1
616,44556,36,5536,0,3600000,0,534672,0.1242,0.1485,0
742,31893,38,3618,1,600000,0,382716,0.1134,0.6379,1
794,33409,36,691,0,1100000,0,400908,0.0207,0.3645,1
757,25638,44,5312,2,1500000,0,307656,0.2072,0.2051,0
779,61576,28,14480,1,1000000,1,738912,0.2352,0.7389,1
639,69055,36,17745,0,1300000,1,828660,0.257,0.6374,1
586,30872,37,6421,0,2200000,1,370464,0.208,0.1684,0
820,122074,24,47765,0,3800000,1,1464888,0.3913,0.3855,1
674,40588,47,688,0,2300000,0,487056,0.017,0.2118,1
679,122775,30,33912,0,8900000,0,1473300,0.2762,0.1655,1
806,33347,45,12997,0,2700000,1,400164,0.3898,0.1482,1
744,14531,36,268,0,300000,0,174372,0.0184,0.5812,1
736,62399,51,13936,0,900000,0,748788,0.2233,0.832,1
850,56904,24,15083,0,3600000,0,682848,0.2651,0.1897,1
648,50042,24,4298,2,1000000,0,600504,0.0859,0.6005,1
774,33344,25,3788,0,1700000,0,400128,0.1136,0.2354,1
704,48014,36,16973,0,2200000,0,576168,0.3535,0.2619,1
721,36070,50,9209,0,1700000,1,432840,0.2553,0.2546,1
822,40887,50,5810,0,2300000,1,490644,0.1421,0.2133,1
740,81225,21,27952,1,5800000,1,974700,0.3441,0.1681,1
743,54749,37,18396,0,1400000,0,656988,0.336,0.4693,1
785,70683,21,10986,0,3400000,1,848196,0.1554,0.2495,1
670,42654,42,9379,0,1300000,0,511848,0.2199,0.3937,0
632,39926,46,11939,0,1200000,0,479112,0.299,0.3993,0
616,24536,34,3789,0,100000,0,294432,0.1544,2.9443,0
542,39260,35,11112,0,2000000,1,471120,0.283,0.2356,0
850,8000,35,903,0,600000,0,96000,0.1129,0.16,0
611,34401,27,4520,0,2200000,0,412812,0.1314,0.1876,0
682,46670,39,6524,3,1100000,1,560040,0.1398,0.5091,0
677,68748,32,28958,0,4200000,0,824976,0.4212,0.1964,0
724,41722,44,15652,0,1200000,0,500664,0.3751,0.4172,1
765,60391,33,15358,1,3900000,1,724692,0.2543,0.1858,1
768,13254,26,3363,1,900000,0,159048,0.2537,0.1767,0
653,47377,21,1197,1,1500000,1,568524,0.0253,0.379,1
686,17895,21,5230,1,100000,0,214740,0.2923,2.1474,0
722,23742,48,3505,0,700000,1,284904,0.1476,0.407,1
680,43813,30,12072,0,900000,0,525756,0.2755,0.5842,1
828,105425,38,39861,2,5700000,1,1265100,0.3781,0.2219,1
739,61250,52,1254,2,1700000,1,735000,0.0205,0.4324,1
758,49559,29,13538,0,400000,1,594708,0.2732,1.4868,1
753,48449,28,12300,0,2200000,0,581388,0.2539,0.2643,1
793,31946,33,2972,1,2300000,1,383352,0.093,0.1667,1
714,35369,35,10288,0,1400000,0,424428,0.2909,0.3032,1
596,63349,53,15816,3,2200000,0,760188,0.2497,0.3455,0
731,21349,50,7371,0,400000,1,256188,0.3453,0.6405,1
647,69970,41,3482,1,2500000,0,839640,0.0498,0.3359,1
657,38827,49,7750,0,1200000,1,465924,0.1996,0.3883,1
746,80445,33,36125,0,6700000,0,965340,0.4491,0.1441,0
799,87260,37,27065,0,700000,0,1047120,0.3102,1.4959,1
701,17964,31,5531,0,400000,1,215568,0.3079,0.5389,1
724,34580,22,4946,0,300000,0,414960,0.143,1.3832,1
836,29339,47,1239,2,2100000,0,352068,0.0422,0.1677,1
719,16520,40,7058,0,600000,1,198240,0.4272,0.3304,0
850,26383,35,1252,0,1700000,0,316596,0.0475,0.1862,1
745,212087,34,94743,0,12700000,0,2545044,0.4467,0.2004,1
559,70665,21,3999,1,5500000,0,847980,0.0566,0.1542,0
760,154874,25,11911,0,1200000,0,1858488,0.0769,1.5487,1
730,80616,38,11186,4,1700000,1,967392,0.1388,0.5691,1
803,31410,29,7242,1,1900000,0,376920,0.2306,0.1984,1
753,38985,32,13866,2,2000000,1,467820,0.3557,0.2339,1
688,69777,33,30489,0,4100000,0,837324,0.4369,0.2042,1
602,63735,28,10291,1,3200000,0,764820,0.1615,0.239,0
683,34668,25,318,0,1700000,1,416016,0.0092,0.2447,0
631,19811,21,5497,0,1500000,0,237732,0.2775,0.1585,0
653,352447,33,112732,0,27400000,1,4229364,0.3199,0.1544,1
747,45040,41,8055,0,400000,1,540480,0.1788,1.3512,1
833,40318,21,3328,0,1500000,0,483816,0.0825,0.3225,1
731,52470,34,7225,0,2400000,1,629640,0.1377,0.2623,1
604,42377,37,12505,0,1400000,0,508524,0.2951,0.3632,0
735,52766,25,11734,0,500000,0,633192,0.2224,1.2664,1
795,106103,49,35495,1,4500000,1,1273236,0.3345,0.2829,1
651,45491,31,4466,3,3700000,1,545892,0.0982,0.1475,0
689,24400,33,9245,1,200000,1,292800,0.3789,1.464,0
701,44489,33,3120,0,3100000,0,533868,0.0701,0.1722,1
637,37099,21,5507,0,700000,1,445188,0.1484,0.636,0
751,115190,45,30645,0,5800000,1,1382280,0.266,0.2383,1
690,98979,25,32820,0,3500000,0,1187748,0.3316,0.3394,1
733,52287,32,6263,4,1700000,1,627444,0.1198,0.3691,1
629,22759,40,9710,0,1600000,0,273108,0.4266,0.1707,0
665,23493,49,7464,2,1900000,0,281916,0.3177,0.1484,0
757,49467,24,4845,1,1700000,1,593604,0.0979,0.3492,1
670,59981,30,19589,1,3300000,1,719772,0.3266,0.2181,1
838,39152,48,12268,3,1900000,0,469824,0.3133,0.2473,0
668,36750,39,12447,0,400000,1,441000,0.3387,1.1025,0
717,34348,41,14156,0,300000,1,412176,0.4121,1.3739,1
774,48337,24,15481,2,3200000,1,580044,0.3203,0.1813,1
586,11735,31,1858,0,400000,1,140820,0.1583,0.352,0
559,25316,33,9005,0,700000,0,303792,0.3557,0.434,0
577,33650,26,10537,0,2700000,1,403800,0.3131,0.1496,0
801,101164,21,26142,1,1200000,0,1213968,0.2584,1.0116,1
655,30082,29,4789,0,800000,0,360984,0.1592,0.4512,1
850,54626,48,22640,2,3900000,0,655512,0.4145,0.1681,1
654,56158,35,12957,0,2100000,0,673896,0.2307,0.3209,1
714,106803,48,30187,1,5500000,0,1281636,0.2826,0.233,1
823,104563,36,19544,1,1000000,0,1254756,0.1869,1.2548,1
850,47358,27,16640,0,3600000,1,568296,0.3514,0.1579,1
850,36853,47,5655,0,600000,1,442236,0.1534,0.7371,1
796,32915,37,12006,2,700000,0,394980,0.3648,0.5643,1
781,42419,44,2060,1,700000,0,509028,0.0486,0.7272,1
747,37781,24,12053,1,1600000,0,453372,0.319,0.2834,0
762,68334,45,14664,0,4700000,0,820008,0.2146,0.1745,1
655,63081,45,19835,0,1600000,0,756972,0.3144,0.4731,0
634,69918,37,16719,0,1100000,0,839016,0.2391,0.7627,1
699,104356,26,6307,0,3900000,0,1252272,0.0604,0.3211,1
686,149899,34,32175,1,12300000,0,1798788,0.2146,0.1462,0
663,52828,41,22930,0,300000,0,633936,0.4341,2.1131,0
755,94814,37,32206,1,4200000,1,1137768,0.3397,0.2709,1
776,39695,41,5362,0,2300000,0,476340,0.1351,0.2071,1
707,99808,45,42403,0,6800000,1,1197696,0.4248,0.1761,1
818,92679,28,32486,2,5900000,0,1112148,0.3505,0.1885,1
608,89773,23,14722,3,1000000,0,1077276,0.164,1.0773,0
684,51867,34,14087,3,2100000,1,622404,0.2716,0.2964,0
642,32826,31,6302,2,300000,0,393912,0.192,1.313,0
550,21232,42,923,1,1100000,1,254784,0.0435,0.2316,0
693,47857,24,17358,2,500000,0,574284,0.3627,1.1486,0
690,122983,45,10574,1,1200000,1,1475796,0.086,1.2298,1
821,40704,48,8389,3,1200000,0,488448,0.2061,0.407,0
750,78517,35,24826,0,6200000,1,942204,0.3162,0.152,1
618,81338,35,34120,3,4900000,0,976056,0.4195,0.1992,0
848,41348,27,1167,0,200000,0,496176,0.0282,2.4809,1
797,107991,29,19109,0,3000000,0,1295892,0.1769,0.432,1
746,8559,30,2367,0,100000,0,102708,0.2766,1.0271,0
681,23537,49,8254,2,600000,1,282444,0.3507,0.4707,0
623,28300,34,11728,0,1600000,0,339600,0.4144,0.2122,0
670,29976,21,6,4,1900000,0,359712,0.0002,0.1893,0
787,59979,37,16943,0,4100000,0,719748,0.2825,0.1755,1
850,58338,43,182,0,4400000,0,700056,0.0031,0.1591,1
823,62093,34,21997,0,2100000,0,745116,0.3543,0.3548,1
660,70097,49,4721,0,5100000,0,841164,0.0673,0.1649,1
610,27720,42,11159,1,1700000,0,332640,0.4026,0.1957,0
711,23602,24,1647,1,1100000,0,283224,0.0698,0.2575,1
558,62180,29,21386,0,5000000,0,746160,0.3439,0.1492,0
725,33585,37,4372,0,2600000,1,403020,0.1302,0.155,1
688,19105,21,4790,0,1400000,0,229260,0.2507,0.1638,0
662,87799,38,24038,2,1900000,0,1053588,0.2738,0.5545,1
572,113216,21,10533,0,2500000,1,1358592,0.093,0.5434,0
741,124778,45,16771,0,9500000,1,1497336,0.1344,0.1576,1
657,54841,44,2653,0,2000000,1,658092,0.0484,0.329,1
606,71364,40,169,2,4800000,1,856368,0.0024,0.1784,1
470,111515,28,12016,0,6600000,0,1338180,0.1078,0.2028,0
697,33361,36,7746,0,2100000,1,400332,0.2322,0.1906,0
841,95454,29,30652,1,700000,0,1145448,0.3211,1.6364,1
832,57828,24,20650,3,2200000,0,693936,0.3571,0.3154,1
663,84814,31,2662,1,6100000,0,1017768,0.0314,0.1668,0
651,54811,41,6719,0,2400000,1,657732,0.1226,0.2741,1
737,106697,35,36981,0,6300000,0,1280364,0.3466,0.2032,1
620,56056,49,12130,4,3600000,1,672672,0.2164,0.1869,0
724,20122,42,1649,0,300000,1,241464,0.082,0.8049,1
761,117143,41,20675,0,2100000,1,1405716,0.1765,0.6694,1
798,27763,21,3373,0,1700000,1,333156,0.1215,0.196,1
691,103967,32,2369,3,1000000,1,1247604,0.0228,1.2476,1
683,46437,24,15957,1,1500000,1,557244,0.3436,0.3715,0
629,99270,33,13030,1,7700000,1,1191240,0.1313,0.1547,0
633,96844,28,41188,0,4900000,0,1162128,0.4253,0.2372,0
681,63454,31,25359,0,4800000,0,761448,0.3996,0.1586,0
729,66510,45,21437,0,2000000,0,798120,0.3223,0.3991,1
773,63169,39,9284,0,3500000,0,758028,0.147,0.2166,1
635,14642,45,1844,2,400000,1,175704,0.1259,0.4393,0
819,52627,21,11255,0,700000,0,631524,0.2139,0.9022,1
678,25093,35,4004,0,2000000,1,301116,0.1596,0.1506,0
698,54323,44,22029,3,1000000,1,651876,0.4055,0.6519,0
640,24691,50,1372,0,500000,1,296292,0.0556,0.5926,0
506,24077,21,7849,1,1700000,1,288924,0.326,0.17,0
770,128407,31,35299,1,8800000,1,1540884,0.2749,0.1751,1
758,93122,45,33787,3,7600000,0,1117464,0.3628,0.147,0
677,48899,33,11937,2,500000,0,586788,0.2441,1.1736,1
705,54767,25,15515,1,700000,0,657204,0.2833,0.9389,1
741,42245,21,18301,0,1700000,0,506940,0.4332,0.2982,1
574,69004,25,2855,0,3500000,0,828048,0.0414,0.2366,0
657,32675,21,1541,3,200000,1,392100,0.0472,1.9605,0
763,88986,35,15761,0,1600000,0,1067832,0.1771,0.6674,1
599,42114,43,8958,1,2500000,0,505368,0.2127,0.2021,0
723,38104,22,3427,0,2200000,0,457248,0.0899,0.2078,1
591,49663,37,1847,0,600000,0,595956,0.0372,0.9933,0
737,34382,43,343,0,2700000,0,412584,0.01,0.1528,1
697,59707,34,20543,0,1500000,0,716484,0.3441,0.4777,1
570,35510,21,7750,4,2600000,0,426120,0.2182,0.1639,0
793,64933,38,24644,2,5000000,1,779196,0.3795,0.1558,1
641,101681,34,16510,0,4400000,0,1220172,0.1624,0.2773,0
635,31837,33,10078,1,1200000,0,382044,0.3165,0.3184,0
716,45326,29,9964,0,1200000,1,543912,0.2198,0.4533,1
791,64653,35,17807,2,4400000,0,775836,0.2754,0.1763,1
618,37740,40,6287,2,800000,0,452880,0.1666,0.5661,0
704,64769,58,2365,0,3500000,1,777228,0.0365,0.2221,1
734,68407,36,29163,0,3400000,0,820884,0.4263,0.2414,0
755,93897,50,35327,1,2300000,1,1126764,0.3762,0.4899,1
714,34077,38,4782,4,2800000,1,408924,0.1403,0.146,0
670,27842,34,12011,1,2000000,1,334104,0.4314,0.1671,0
633,40759,36,5511,2,300000,0,489108,0.1352,1.6304,0
706,27428,22,5467,2,1000000,0,329136,0.1993,0.3291,0
614,68782,38,23372,0,2300000,1,825384,0.3398,0.3589,0
466,24414,21,3394,2,1800000,0,292968,0.139,0.1628,0
734,198751,26,29023,0,5200000,1,2385012,0.146,0.4587,1
772,106676,36,19685,0,8900000,0,1280112,0.1845,0.1438,1
510,49392,46,10410,1,1000000,1,592704,0.2108,0.5927,0
619,82490,49,4588,0,2000000,1,989880,0.0556,0.4949,1
749,18359,32,144,0,1000000,0,220308,0.0078,0.2203,1
850,222798,36,92153,1,4100000,0,2673576,0.4136,0.6521,1
701,34402,44,5467,0,2500000,0,412824,0.1589,0.1651,0
641,45601,21,2086,3,600000,0,547212,0.0457,0.912,0
685,16097,39,5499,3,1300000,0,193164,0.3416,0.1486,0
809,65628,26,8713,0,4800000,0,787536,0.1328,0.1641,1
648,25240,33,2063,0,1800000,1,302880,0.0817,0.1683,0
636,52103,30,22569,1,1900000,1,625236,0.4332,0.3291,0
661,35363,39,14648,0,1600000,0,424356,0.4142,0.2652,0
623,25677,40,1221,0,1000000,0,308124,0.0476,0.3081,0
709,30253,43,12242,1,2500000,0,363036,0.4047,0.1452,0
829,56132,38,22502,1,400000,0,673584,0.4009,1.684,1
725,22722,36,6486,0,800000,0,272664,0.2855,0.3408,1
679,31279,53,7456,2,2500000,0,375348,0.2384,0.1501,0
676,72981,21,7140,1,2500000,0,875772,0.0978,0.3503,1
574,233628,51,12761,0,8600000,1,2803536,0.0546,0.326,0
770,65287,32,17814,1,3600000,0,783444,0.2729,0.2176,1
693,28272,40,10457,0,2100000,0,339264,0.3699,0.1616,0
685,39329,31,12187,0,1100000,0,471948,0.3099,0.429,1
850,49958,27,4064,2,3900000,1,599496,0.0813,0.1537,1
723,39749,39,5187,3,1100000,1,476988,0.1305,0.4336,0
639,84274,45,20721,0,5800000,1,1011288,0.2459,0.1744,0
665,55853,39,15708,3,1500000,1,670236,0.2812,0.4468,0
791,84517,29,2747,0,900000,1,1014204,0.0325,1.1269,1
709,40592,65,11216,0,2800000,0,487104,0.2763,0.174,0
584,108586,46,35979,0,4400000,0,1303032,0.3313,0.2961,0
773,44360,44,3620,0,1600000,0,532320,0.0816,0.3327,1
646,27372,31,3032,0,1000000,0,328464,0.1108,0.3285,0
849,181025,28,21090,3,9700000,0,2172300,0.1165,0.2239,1
786,16399,32,6935,0,400000,0,196788,0.4229,0.492,1
664,31468,45,5763,0,700000,1,377616,0.1831,0.5395,1
802,33650,25,8034,1,1400000,1,403800,0.2388,0.2884,1
705,220793,24,71965,0,1900000,0,2649516,0.3259,1.3945,1
768,144945,40,24228,1,8100000,0,1739340,0.1672,0.2147,1
738,120133,38,5706,0,8400000,0,1441596,0.0475,0.1716,1
632,40199,27,11836,0,2500000,1,482388,0.2944,0.193,0
648,210177,24,63110,1,8900000,0,2522124,0.3003,0.2834,0
782,61145,49,7169,0,3000000,0,733740,0.1172,0.2446,1
673,88111,38,1396,0,700000,1,1057332,0.0158,1.5105,1
667,54601,21,16348,0,4200000,0,655212,0.2994,0.156,0
623,47587,22,15063,0,2300000,0,571044,0.3165,0.2483,0
733,42147,31,494,1,1200000,1,505764,0.0117,0.4215,1
850,43226,42,13483,0,1200000,1,518712,0.3119,0.4323,1
614,70621,40,29838,0,4000000,0,847452,0.4225,0.2119,0
701,61103,46,4915,0,3100000,0,733236,0.0804,0.2365,1
812,48103,21,11284,0,900000,0,577236,0.2346,0.6414,1
693,121262,37,38021,3,4600000,1,1455144,0.3135,0.3163,0
736,8266,49,855,3,400000,1,99192,0.1034,0.248,0
615,66564,48,22511,0,1900000,1,798768,0.3382,0.4204,0
734,75406,38,29456,0,3400000,1,904872,0.3906,0.2661,1
685,97555,58,35758,0,2500000,1,1170660,0.3665,0.4683,1
778,47149,41,5493,0,500000,0,565788,0.1165,1.1316,1
794,55534,45,20097,0,2000000,1,666408,0.3619,0.3332,1
850,88571,35,16474,0,5500000,1,1062852,0.186,0.1932,1
746,119934,27,14381,1,2700000,1,1439208,0.1199,0.533,1
726,40932,26,3093,0,2600000,0,491184,0.0756,0.1889,1
715,57537,36,23535,3,3300000,1,690444,0.409,0.2092,0
671,134207,32,25781,0,6100000,1,1610484,0.1921,0.264,1
727,13705,21,5339,1,1100000,0,164460,0.3896,0.1495,0
676,32402,24,2326,2,2400000,1,388824,0.0718,0.162,0
713,118125,31,40770,0,5800000,1,1417500,0.3451,0.2444,1
805,94421,42,4674,3,4600000,1,1133052,0.0495,0.2463,1
619,67068,34,530,0,1800000,1,804816,0.0079,0.4471,1
791,37452,34,16769,3,2900000,0,449424,0.4477,0.155,0
805,28880,25,955,4,2100000,0,346560,0.0331,0.165,1
690,34381,35,7140,0,2100000,1,412572,0.2077,0.1965,0
530,124095,48,49051,2,1900000,0,1489140,0.3953,0.7838,0
651,33621,36,12396,0,2000000,1,403452,0.3687,0.2017,1
803,52096,21,11045,0,1300000,0,625152,0.212,0.4809,1
698,31187,22,8572,0,600000,0,374244,0.2749,0.6237,0
620,81280,40,23032,0,5300000,0,975360,0.2834,0.184,1
659,35481,32,1753,1,2800000,0,425772,0.0494,0.1521,1
767,46232,34,5927,0,600000,0,554784,0.1282,0.9246,1
743,17853,28,2418,1,300000,0,214236,0.1354,0.7141,1
680,18619,40,3168,0,400000,0,223428,0.1701,0.5586,0
670,49247,31,6070,3,3900000,0,590964,0.1233,0.1515,0
668,22134,33,2505,0,1300000,1,265608,0.1132,0.2043,1
626,173347,26,27675,0,10200000,0,2080164,0.1597,0.2039,0
829,14229,44,2428,1,600000,0,170748,0.1706,0.2846,1
674,30330,32,6649,2,1400000,1,363960,0.2192,0.26,0
797,49514,41,3866,1,1400000,0,594168,0.0781,0.4244,1
821,39376,23,13968,0,700000,1,472512,0.3547,0.675,1
779,25273,52,9788,0,1600000,0,303276,0.3873,0.1895,0
665,27590,47,3081,0,1100000,1,331080,0.1117,0.301,0
732,27054,21,1501,0,700000,1,324648,0.0555,0.4638,1
698,41273,26,13415,0,2200000,0,495276,0.325,0.2251,0
627,158127,39,65766,0,3500000,1,1897524,0.4159,0.5421,0
725,51367,21,812,0,2200000,0,616404,0.0158,0.2802,1
605,99681,33,647,1,2000000,0,1196172,0.0065,0.5981,1
795,66448,39,5484,1,4300000,1,797376,0.0825,0.1854,1
662,95637,33,29471,0,2900000,1,1147644,0.3082,0.3957,1
716,9136,40,3966,0,300000,1,109632,0.4341,0.3654,0
722,40836,28,13789,0,2600000,0,490032,0.3377,0.1885,1
679,107396,21,27693,0,6100000,0,1288752,0.2579,0.2113,1
746,34785,44,10965,1,1200000,1,417420,0.3152,0.3478,1
662,141136,44,14651,1,1600000,1,1693632,0.1038,1.0585,1
769,119411,60,36999,1,9300000,1,1432932,0.3098,0.1541,1
592,36994,21,5351,0,200000,1,443928,0.1446,2.2196,0
710,36246,42,3627,2,2200000,0,434952,0.1001,0.1977,1
850,26684,21,2840,0,2100000,1,320208,0.1064,0.1525,1
619,33598,52,10096,2,1000000,1,403176,0.3005,0.4032,0
645,23398,39,8078,0,200000,0,280776,0.3452,1.4039,0
741,63404,25,16599,0,1600000,0,760848,0.2618,0.4755,1
714,20462,42,587,0,600000,0,245544,0.0287,0.4092,1
728,70420,29,1204,0,2900000,0,845040,0.0171,0.2914,1
739,71456,38,6983,0,3300000,0,857472,0.0977,0.2598,1
750,18092,37,2332,3,1100000,0,217104,0.1289,0.1974,0
788,124230,52,22630,0,9400000,1,1490760,0.1822,0.1586,1
732,66713,53,2282,1,2800000,1,800556,0.0342,0.2859,1
680,76865,29,25082,2,4900000,0,922380,0.3263,0.1882,0
753,31094,45,9955,1,400000,1,373128,0.3202,0.9328,1
850,71212,38,11109,0,2200000,0,854544,0.156,0.3884,1
689,96358,21,24412,4,1400000,0,1156296,0.2533,0.8259,0
622,46204,28,2098,0,2700000,0,554448,0.0454,0.2054,1
788,162942,58,30445,0,12500000,0,1955304,0.1868,0.1564,1
690,50334,38,19424,1,3700000,0,604008,0.3859,0.1632,0
526,97194,44,28893,0,3000000,0,1166328,0.2973,0.3888,0
767,58442,32,2733,1,1400000,1,701304,0.0468,0.5009,1
657,69655,29,26567,0,1900000,0,835860,0.3814,0.4399,1
692,17983,35,5508,0,500000,0,215796,0.3063,0.4316,0
726,61244,32,12486,0,700000,0,734928,0.2039,1.0499,1
715,31540,21,9822,3,500000,0,378480,0.3114,0.757,0
756,29500,24,2294,2,600000,0,354000,0.0778,0.59,1
665,139589,42,34578,0,900000,1,1675068,0.2477,1.8612,1
741,43119,31,11989,0,400000,0,517428,0.278,1.2936,1
679,26849,35,11209,0,1600000,0,322188,0.4175,0.2014,0
759,39518,37,1189,0,2100000,0,474216,0.0301,0.2258,1
749,22465,38,3788,2,1700000,0,269580,0.1686,0.1586,0
625,115882,46,48851,3,4300000,1,1390584,0.4216,0.3234,0
786,32292,24,3156,1,1300000,0,387504,0.0977,0.2981,1
657,67344,40,24643,0,700000,1,808128,0.3659,1.1545,1
764,110598,42,79,0,1900000,0,1327176,0.0007,0.6985,1
729,36312,44,422,0,2100000,0,435744,0.0116,0.2075,1
847,67454,21,9944,0,1600000,0,809448,0.1474,0.5059,1
682,26421,37,9137,0,1700000,1,317052,0.3458,0.1865,0
672,212662,52,9966,2,12900000,1,2551944,0.0469,0.1978,1
698,85976,34,14812,0,5500000,0,1031712,0.1723,0.1876,0
675,43670,39,2583,0,2600000,1,524040,0.0591,0.2016,1
763,30831,42,3102,0,1800000,0,369972,0.1006,0.2055,1
570,45779,24,10361,3,2200000,1,549348,0.2263,0.2497,0
615,39975,53,5740,1,2300000,0,479700,0.1436,0.2086,0
614,158223,39,15088,0,7400000,1,1898676,0.0954,0.2566,0
776,23498,40,4160,2,500000,0,281976,0.177,0.564,1
836,53150,21,16767,0,1200000,0,637800,0.3155,0.5315,1
691,48484,42,2605,0,1800000,1,581808,0.0537,0.3232,1
686,45686,40,9859,0,300000,1,548232,0.2158,1.8274,1
705,45927,51,5677,0,3400000,0,551124,0.1236,0.1621,1
792,45723,31,7790,0,1200000,0,548676,0.1704,0.4572,1
625,82771,25,30600,1,800000,1,993252,0.3697,1.2416,0
719,70642,28,29555,0,2700000,0,847704,0.4184,0.314,1
778,63028,29,6891,0,4300000,1,756336,0.1093,0.1759,1
740,8000,23,2267,0,200000,0,96000,0.2834,0.48,0
715,58681,47,17868,2,1500000,0,704172,0.3045,0.4694,1
780,18153,48,6882,1,800000,1,217836,0.3791,0.2723,0
483,72243,33,29227,0,3600000,0,866916,0.4046,0.2408,0
754,118740,31,25006,0,7700000,0,1424880,0.2106,0.185,1
647,28120,21,12433,0,1900000,1,337440,0.4421,0.1776,0
553,41895,41,18302,0,2500000,0,502740,0.4369,0.2011,0
740,34213,51,7797,0,200000,1,410556,0.2279,2.0528,1
809,102873,28,25092,0,600000,1,1234476,0.2439,2.0575,1
689,51897,33,15594,2,4200000,1,622764,0.3005,0.1483,0
776,138274,39,23260,0,3600000,0,1659288,0.1682,0.4609,1
828,62834,52,18719,2,1700000,0,754008,0.2979,0.4435,1
805,56696,36,13121,1,3500000,0,680352,0.2314,0.1944,1
831,51068,36,814,0,2600000,1,612816,0.0159,0.2357,1
759,80081,36,30729,1,3300000,1,960972,0.3837,0.2912,1
706,17281,21,7313,0,200000,0,207372,0.4232,1.0369,0
571,51596,21,608,1,600000,0,619152,0.0118,1.0319,0
680,47003,26,16693,0,2800000,0,564036,0.3551,0.2014,0
632,75754,45,13152,0,1100000,0,909048,0.1736,0.8264,1
850,43799,31,11542,0,1700000,0,525588,0.2635,0.3092,1
685,26285,29,5914,0,1600000,0,315420,0.225,0.1971,0
709,49237,29,12215,0,3800000,0,590844,0.2481,0.1555,1
744,25598,33,5704,0,1800000,0,307176,0.2228,0.1707,0
703,15441,52,5929,0,1100000,0,185292,0.384,0.1684,0
835,75831,33,23323,2,2500000,0,909972,0.3076,0.364,1
650,69385,27,12883,0,5400000,1,832620,0.1857,0.1542,1
715,64877,35,20102,0,3800000,0,778524,0.3098,0.2049,1
640,107125,52,46521,0,8000000,1,1285500,0.4343,0.1607,0
594,32891,29,1188,0,400000,0,394692,0.0361,0.9867,0
651,20771,23,3627,1,100000,0,249252,0.1746,2.4925,0
697,47003,29,18411,0,1800000,1,564036,0.3917,0.3134,1
665,39795,36,13234,1,2800000,0,477540,0.3326,0.1705,0
644,29573,41,12441,0,1100000,0,354876,0.4207,0.3226,0
587,46727,45,837,0,3500000,1,560724,0.0179,0.1602,0
693,33963,24,13186,1,800000,0,407556,0.3882,0.5094,0
